item_id;name;description;category_id;type_id;tier_number;is_schematic;is_global;icon;;;;;;;;;;;;;
item_307;Kynes's Cutteray;Pardot Kynes was a driven man and single-minded in his quest to teach the Fremen the language of ecological transformation. He gave them access to the technology of the Imperium — allowing them to greatly expand their catchbasins and windtraps. Pardot was also a very hands-on type and this Unique cutteray was crafted and tuned to his exacting specifications.;60;640;6;FALSE;FALSE;t_ui_icontoolminingtool_2h_unique_04r_d.webp;;;;;;;;;;;;;
item_257;Omni Static Compactor;Point and shoot at a spice field to compact the spice into a clump of sand that can be picked up. Can be made from Fremen components. Depletes power from a Power Pack on use.;60;640;6;FALSE;FALSE;t_ui_icontoolchoamstaticcompactortier6r_d.webp;;;;;;;;;;;;;
item_403;Static Compactor;Point and shoot at flour sand or spice sand to compact it into a clump that can be picked up. Can be made from Fremen components. Depletes power from a Power Pack on use.;60;640;2;FALSE;FALSE;t_ui_icontoolchoamstaticcompactor01r_d.webp;;;;;;;;;;;;;
item_312;Callie's Breaker;Callie worked the great galleries of the rift, until the Kytheria crashed and the war escalated into the caverns. She joined the deserters, carving tunnels through the old mining galleries using her trusty buggy and her favorite tool. Callie was lost when one of the tunnels she was opening collapsed beneath her, but her Uniquetool was retrieved.;60;640;3;TRUE;FALSE;t_ui_icontoolminingtool_2h_unique_01r_d.webp;;;;;;;;;;;;;
item_262;Compact Compactor Mk3;The makers of this Unique static compactor prioritized reducing size, power draw, and most importantly worm attention.;60;640;3;TRUE;FALSE;t_ui_icontoolstaticcompactor_unique_compact_03r_d.webp;;;;;;;;;;;;;
item_261;Compact Compactor Mk4;The makers of this Unique static compactor prioritized reducing size, power draw, and most importantly worm attention.;60;640;4;TRUE;FALSE;t_ui_icontoolstaticcompactor_unique_compact_04r_d.webp;;;;;;;;;;;;;
item_260;Compact Compactor Mk5;The makers of this Unique static compactor prioritized reducing size, power draw, and most importantly worm attention.;60;640;5;TRUE;FALSE;t_ui_icontoolstaticcompactor_unique_compact_05r_d.webp;;;;;;;;;;;;;
item_259;Compact Compactor Mk6;The makers of this Unique static compactor prioritized reducing size, power draw, and most importantly worm attention.;60;640;6;TRUE;FALSE;t_ui_icontoolstaticcompactor_unique_compact_06r_d.webp;;;;;;;;;;;;;
item_317;Olef's Quickcutter;When Olef was assigned to the great ironworks in Vermillius Gap, he didn't despair. He saw opportunity amongst the spires of stone — a lot of thirsty miners and nowhere to drink. He started stealing supplies and set up his own little after-hours establishment selling spice-laced moonshine. Before long, he was so busy he had no time to fill his mining quotas. He had a drunk engineer create this Unique cutteray to help him stay afloat.;60;640;2;TRUE;FALSE;t_ui_icontoolminingtool_1h_unique_02r_d.webp;;;;;;;;;;;;;
item_311;Sandflies Carver;Optimized for the operations of the Sandflies, this Unique cutteray lasts longer than a regular cutteray and delivers increased yields of aluminum.;60;640;4;TRUE;FALSE;t_ui_icontoolminingtool_2h_unique_05r_d.webp;;;;;;;;;;;;;
item_318;Sim's Cutter;When the mining facilities were abandoned in the Vermillius Gap, Sim and his fellow miners decided to try their luck as scavengers. Sim 'borrowed' a Unique cutteray from the ironworks, discovering too late that it was tuned for increased Granite, Copper and Salvage yields and only had basic Iron yields. 'Oh the iron-y' Sim was heard to exclaim.;60;640;1;TRUE;FALSE;t_ui_icontoolminingtool_1h_unique_01r_d.webp;;;;;;;;;;;;;
item_309;Tarl Cutteray;When Pardot Kynes began his work with the Fremen, he brought them into the Imperial Testing Stations as laborers. He gave them access to the technology and science of the Imperium. Soon enough, cutterays began appearing in Sietchs, sculpting tunnels and windtraps to help with Pardot's long term plans. This Unique cutteray has been optimized for the ores and rock deposits on the area around Sietch Tarl.;60;640;5;TRUE;FALSE;t_ui_icontoolminingtool_2h_unique_03r_d.webp;;;;;;;;;;;;;
item_673;CHOAM Heavy Boots;Heavy combat boots made of reinforced plastanium providing maximum protection to Great House troops.;40;420;6;FALSE;FALSE;t_ui_iconclothchoamheavybootsmaler_d.webp;;;;;;;;;;;;;
item_677;CHOAM Heavy Chestplate;A heavy combat armor made of reinforced plastanium providing maximum protection to Great House troops.;40;420;6;FALSE;FALSE;t_ui_iconclothchoamheavytorsomaler_d.webp;;;;;;;;;;;;;
item_675;CHOAM Heavy Gauntlets;Heavy combat hand armor made of reinforced plastanium providing maximum protection to Great House troops.;40;420;6;FALSE;FALSE;t_ui_iconclothchoamheavyglovesmaler_d.webp;;;;;;;;;;;;;
item_674;CHOAM Heavy Greaves;Heavy combat leg armor made of reinforced plastanium providing maximum protection to Great House troops.;40;420;6;FALSE;FALSE;t_ui_iconclothchoamheavybottommaler_d.webp;;;;;;;;;;;;;
item_676;CHOAM Heavy Helmet;A heavy combat helmet made of reinforced plastanium providing maximum protection to Great House troops.;40;420;6;FALSE;FALSE;t_ui_iconclothchoamheavyheadmaler_d.webp;;;;;;;;;;;;;
item_653;Duneman Heavy Boots;Heavy combat boots made of reinforced aluminum providing maximum protection to Great House troops.;40;420;4;FALSE;FALSE;t_ui_iconclothsandfliesheavybootsr_d.webp;;;;;;;;;;;;;
item_655;Duneman Heavy Gloves;Heavy combat hand armor made of reinforced aluminum providing maximum protection to Great House troops.;40;420;4;FALSE;FALSE;t_ui_iconclothsandfliesheavyglovesr_d.webp;;;;;;;;;;;;;
item_657;Duneman Heavy Jacket;A heavy combat armor made of reinforced aluminum providing maximum protection to Great House troops.;40;420;4;FALSE;FALSE;t_ui_iconclothsandfliesheavybodyr_d.webp;;;;;;;;;;;;;
item_656;Duneman Heavy Mask;A heavy combat helmet made of reinforced aluminum providing maximum protection to Great House troops.;40;420;4;FALSE;FALSE;t_ui_iconclothsandfliesheavyheadr_d.webp;;;;;;;;;;;;;
item_654;Duneman Heavy Pants;Heavy combat leg armor made of reinforced aluminum providing maximum protection to Great House troops.;40;420;4;FALSE;FALSE;t_ui_iconclothsandfliesheavybottomr_d.webp;;;;;;;;;;;;;
item_658;Kirab Heavy Boots;Heavy combat boots made of reinforced iron providing maximum protection to Great House troops.;40;420;2;FALSE;FALSE;t_ui_iconclothkirabheavyshoesr_d.webp;;;;;;;;;;;;;
item_660;Kirab Heavy Gauntlet;Heavy combat hand armor made of reinforced iron providing maximum protection to Great House troops.;40;420;2;FALSE;FALSE;t_ui_iconclothkirabheavyglovesr_d.webp;;;;;;;;;;;;;
item_661;Kirab Heavy Headwrap;A heavy combat helmet made of reinforced iron providing maximum protection to Great House troops.;40;420;2;FALSE;FALSE;t_ui_iconclothkirabheavyhelmetr_d.webp;;;;;;;;;;;;;
item_662;Kirab Heavy Jerkin;A heavy combat armor made of reinforced iron providing maximum protection to Great House troops.;40;420;2;FALSE;FALSE;t_ui_iconclothkirabheavybodyr_d.webp;;;;;;;;;;;;;
item_659;Kirab Heavy Pants;Heavy combat leg armor made of reinforced iron providing maximum protection to Great House troops.;40;420;2;FALSE;FALSE;t_ui_iconclothkirabheavybottomr_d.webp;;;;;;;;;;;;;
item_671;Mercenary Heavy Boots;Heavy combat boots made of reinforced duraluminum providing maximum protection to Great House troops.;40;420;5;FALSE;FALSE;t_ui_iconclothmercheavybootsr_d.webp;;;;;;;;;;;;;
item_672;Mercenary Heavy Chestplate;A heavy combat armor made of reinforced duraluminum providing maximum protection to Great House troops.;40;420;5;FALSE;FALSE;t_ui_iconclothmercheavybodyr_d.webp;;;;;;;;;;;;;
item_669;Mercenary Heavy Gloves;Heavy combat hand armor made of reinforced duraluminum providing maximum protection to Great House troops.;40;420;5;FALSE;FALSE;t_ui_iconclothmercheavyglovesr_d.webp;;;;;;;;;;;;;
item_670;Mercenary Heavy Helmet;A heavy combat helmet made of reinforced duraluminum providing maximum protection to Great House troops.;40;420;5;FALSE;FALSE;t_ui_iconclothmercheavyhelmetr_d.webp;;;;;;;;;;;;;
item_668;Mercenary Heavy Pants;Heavy combat leg armor made of reinforced duraluminum providing maximum protection to Great House troops.;40;420;5;FALSE;FALSE;t_ui_iconclothmercheavybottomr_d.webp;;;;;;;;;;;;;
item_663;Slaver Heavy Boots;Heavy combat boots made of reinforced steel providing maximum protection to Great House troops.;40;420;3;FALSE;FALSE;t_ui_iconclothslaverheavybootsr_d.webp;;;;;;;;;;;;;
item_665;Slaver Heavy Gloves;Heavy combat hand armor made of reinforced steel providing maximum protection to Great House troops.;40;420;3;FALSE;FALSE;t_ui_iconclothslaverheavyglovesr_d.webp;;;;;;;;;;;;;
item_666;Slaver Heavy Helmet;A heavy combat helmet made of reinforced steel providing maximum protection to Great House troops.;40;420;3;FALSE;FALSE;t_ui_iconclothslaverheavyhelmetr_d.webp;;;;;;;;;;;;;
item_667;Slaver Heavy Jerkin;A heavy combat armor made of reinforced steel providing maximum protection to Great House troops.;40;420;3;FALSE;FALSE;t_ui_iconclothslaverheavybodyr_d.webp;;;;;;;;;;;;;
item_664;Slaver Heavy Pants;Heavy combat leg armor made of reinforced steel providing maximum protection to Great House troops.;40;420;3;FALSE;FALSE;t_ui_iconclothslaverheavybottomr_d.webp;;;;;;;;;;;;;
item_771;Acheronian Boots;In ancient mythology, Acheron was said to be the entrance to hell. This Unique armor was retrieved from a shipwreck in the Sheol and became sought after due to its thick protective layer. Not that it helped those who died of radiation in the Sheol.;40;420;5;TRUE;FALSE;t_ui_iconclothneutatredeserterunique04bootsr_d.webp;;;;;;;;;;;;;
item_775;Acheronian Chestplate;In ancient mythology, Acheron was said to be the entrance to hell. This Unique armor was retrieved from a shipwreck in the Sheol and became sought after due to its thick protective layer. Not that it helped those who died of radiation in the Sheol.;40;420;5;TRUE;FALSE;t_ui_iconclothneutatredeserterunique04topr_d.webp;;;;;;;;;;;;;
item_773;Acheronian Gauntlets;In ancient mythology, Acheron was said to be the entrance to hell. This Unique armor was retrieved from a shipwreck in the Sheol and became sought after due to its thick protective layer. Not that it helped those who died of radiation in the Sheol.;40;420;5;TRUE;FALSE;t_ui_iconclothneutatredeserterunique04glovesr_d.webp;;;;;;;;;;;;;
item_774;Acheronian Helmet;In ancient mythology, Acheron was said to be the entrance to hell. This Unique armor was retrieved from a shipwreck in the Sheol and became sought after due to its thick protective layer. Not that it helped those who died of radiation in the Sheol.;40;420;5;TRUE;FALSE;t_ui_iconclothneutatredeserterunique04helmetr_d.webp;;;;;;;;;;;;;
item_772;Acheronian Pants;In ancient mythology, Acheron was said to be the entrance to hell. This Unique armor was retrieved from a shipwreck in the Sheol and became sought after due to its thick protective layer. Not that it helped those who died of radiation in the Sheol.;40;420;5;TRUE;FALSE;t_ui_iconclothneutatredeserterunique04bottomr_d.webp;;;;;;;;;;;;;
item_722;Bulwark Boots;This Unique heavy armor has internal layers of reinforced metal to protect House troops from blades and darts, however the bulk of this armor greatly increases stamina costs.;40;420;6;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedboots06r_d.webp;;;;;;;;;;;;;
item_730;Bulwark Chest;This Unique heavy armor has internal layers of reinforced metal to protect House troops from blades and darts, however the bulk of this armor greatly increases stamina costs.;40;420;6;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedtop06r_d.webp;;;;;;;;;;;;;
item_726;Bulwark Gloves;This Unique heavy armor has internal layers of reinforced metal to protect House troops from blades and darts, however the bulk of this armor greatly increases stamina costs.;40;420;6;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedgloves06r_d.webp;;;;;;;;;;;;;
item_728;Bulwark Helmet;This Unique heavy armor has internal layers of reinforced metal to protect House troops from blades and darts, however the bulk of this armor greatly increases stamina costs.;40;420;6;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedhelmet06r_d.webp;;;;;;;;;;;;;
item_724;Bulwark Leggings;This Unique heavy armor has internal layers of reinforced metal to protect House troops from blades and darts, however the bulk of this armor greatly increases stamina costs.;40;420;6;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedbottom06r_d.webp;;;;;;;;;;;;;
item_719;Circuit Gauntlets;A Unique heavy armor gauntlet that recon squads use to optimize power usage on connected Power Packs.;40;420;6;TRUE;FALSE;t_ui_iconclothheavyuniquepowerefficientgloves06r_d.webp;;;;;;;;;;;;;
item_776;Executor's Boots;This Unique armor is handed out to the legal representatives of CHOAM, such as lawyers and tax collectors. Unfortunately the bright orange CHOAM logo tends to make them more of a target, despite the reinforcement.;40;420;6;TRUE;FALSE;t_ui_iconclothneutatredeserterunique05bootsr_d.webp;;;;;;;;;;;;;
item_780;Executor's Chestpiece;This Unique armor is handed out to the legal representatives of CHOAM, such as lawyers and tax collectors. Unfortunately the bright orange CHOAM logo tends to make them more of a target, despite the reinforcement.;40;420;6;TRUE;FALSE;t_ui_iconclothneutatredeserterunique05topr_d.webp;;;;;;;;;;;;;
item_778;Executor's Gauntlets;This Unique armor is handed out to the legal representatives of CHOAM, such as lawyers and tax collectors. Unfortunately the bright orange CHOAM logo tends to make them more of a target, despite the reinforcement.;40;420;6;TRUE;FALSE;t_ui_iconclothneutatredeserterunique05glovesr_d.webp;;;;;;;;;;;;;
item_779;Executor's Helmet;This Unique armor is handed out to the legal representatives of CHOAM, such as lawyers and tax collectors. Unfortunately the bright orange CHOAM logo tends to make them more of a target, despite the reinforcement.;40;420;6;TRUE;FALSE;t_ui_iconclothneutatredeserterunique05helmetr_d.webp;;;;;;;;;;;;;
item_777;Executor's Pants;This Unique armor is handed out to the legal representatives of CHOAM, such as lawyers and tax collectors. Unfortunately the bright orange CHOAM logo tends to make them more of a target, despite the reinforcement.;40;420;6;TRUE;FALSE;t_ui_iconclothneutatredeserterunique05bottomr_d.webp;;;;;;;;;;;;;
item_715;Iri's Gauntlets;"Iri was a leader among the Kirab who became obsessed with finding a way to nullify the Holtzman effect. His tinkering led to the development of these Unique gauntlets that use a feedback loop to decrease power usage. Iri himself claimed that the gauntlets ""spoke"" to him and his state of mind deteriorated greatly until he threw himself from a cliff.";40;420;2;TRUE;FALSE;t_ui_iconclothheavyuniquepowerefficientgloves02r_d.webp;;;;;;;;;;;;;
item_761;Karak's Boots;Zaal Karak is a ruthless slavelord who runs his operation with an iron fist. This intimidating Unique heavy armor was commissioned as a present for him from the na-baron of the Harkonnen, Feyd-Rautha. It is Zaal Karak and his men who supply the bulk of slaves for the building of Neo-Carthag.;40;420;3;TRUE;FALSE;t_ui_iconclothneutatredeserterunique02bootsr_d.webp;;;;;;;;;;;;;
item_763;Karak's Gauntlets;Zaal Karak is a ruthless slavelord who runs his operation with an iron fist. This intimidating Unique heavy armor was commissioned as a present for him from the na-baron of the Harkonnen, Feyd-Rautha. It is Zaal Karak and his men who supply the bulk of slaves for the building of Neo-Carthag.;40;420;3;TRUE;FALSE;t_ui_iconclothneutatredeserterunique02glovesr_d.webp;;;;;;;;;;;;;
item_764;Karak's Helmet;Zaal Karak is a ruthless slavelord who runs his operation with an iron fist. This intimidating Unique heavy armor was commissioned as a present for him from the na-baron of the Harkonnen, Feyd-Rautha. It is Zaal Karak and his men who supply the bulk of slaves for the building of Neo-Carthag.;40;420;3;TRUE;FALSE;t_ui_iconclothneutatredeserterunique02helmetr_d.webp;;;;;;;;;;;;;
item_765;Karak's Jacket;Zaal Karak is a ruthless slavelord who runs his operation with an iron fist. This intimidating Unique heavy armor was commissioned as a present for him from the na-baron of the Harkonnen, Feyd-Rautha. It is Zaal Karak and his men who supply the bulk of slaves for the building of Neo-Carthag.;40;420;3;TRUE;FALSE;t_ui_iconclothneutatredeserterunique02topr_d.webp;;;;;;;;;;;;;
item_762;Karak's Pants;Zaal Karak is a ruthless slavelord who runs his operation with an iron fist. This intimidating Unique heavy armor was commissioned as a present for him from the na-baron of the Harkonnen, Feyd-Rautha. It is Zaal Karak and his men who supply the bulk of slaves for the building of Neo-Carthag.;40;420;3;TRUE;FALSE;t_ui_iconclothneutatredeserterunique02bottomr_d.webp;;;;;;;;;;;;;
item_721;Mendek's Boots;General Mendek of the Harkonnen famously led a battlegroup during the Battle of Arrakeen that used old-world artillery to seal Atreides forces in shield wall caves. Mendek had this Unique armor conditioned as a reminder of the battle, sometimes wearing it to remind himself of what it must have felt like to be trapped in those caves, with no way to escape.;40;420;5;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedboots05r_d.webp;;;;;;;;;;;;;
item_729;Mendek's Chestplate;The Syndicate is a large offworld criminal organization that has never been able to get a foothold on Arrakis — due to the tireless efforts of Esmar Tuek and the smugglers to keep them out. Nobody knows why their mercenaries have begun to arrive in the Hagga Basin, nor what their interest is in the radiated wrecks of the Sheol. This Unique armor is designed to keep environmental hazards at bay.;40;420;5;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedtop05r_d.webp;;;;;;;;;;;;;
item_725;Mendek's Gauntlets;General Mendek of the Harkonnen famously led a battlegroup during the Battle of Arrakeen that used old-world artillery to seal Atreides forces in shield wall caves. Mendek had this Unique armor conditioned as a reminder of the battle, sometimes wearing it to remind himself of what it must have felt like to be trapped in those caves, with no way to escape.;40;420;5;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedgloves05r_d.webp;;;;;;;;;;;;;
item_727;Mendek's Helmet;General Mendek of the Harkonnen famously led an battlegroup during the Battle of Arrakeen that used old-world artillery to seal Atreides forces in shield wall caves. Mendek had this Unique armor conditioned as a reminder of the battle, sometimes wearing it to remind himself of what it must have felt like to be trapped in those caves, with no way to escape.;40;420;5;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedhelmet05r_d.webp;;;;;;;;;;;;;
item_723;Mendek's Pants;General Mendek of the Harkonnen famously led a battlegroup during the Battle of Arrakeen that used old-world artillery to seal Atreides forces in shield wall caves. Mendek had this Unique armor conditioned as a reminder of the battle, sometimes wearing it to remind himself of what it must have felt like to be trapped in those caves, with no way to escape.;40;420;5;TRUE;FALSE;t_ui_iconclothheavyuniquereinforcedbottom05r_d.webp;;;;;;;;;;;;;
item_756;Oathbreaker Boots;"Amongst the Kirab there is a common expression ""there is only the final oath"". The Kirab know how close they are to the edge, to becoming what they despise, scavengers without friend or family, consigned to the southern reaches of Hagga Basin. This Unique armor is a remnant of those who have forsaken their final oath - their oath to the Kirab themselves.";40;420;2;TRUE;FALSE;t_ui_iconclothneutatredeserterunique01bootsr_d.webp;;;;;;;;;;;;;
item_760;Oathbreaker Chestpiece;"Amongst the Kirab there is a common expression ""there is only the final oath"". The Kirab know how close they are to the edge, to becoming what they despise, scavengers without friend or family, consigned to the southern reaches of Hagga Basin. This Unique armor is a remnant of those who have forsaken their final oath - their oath to the Kirab themselves.";40;420;2;TRUE;FALSE;t_ui_iconclothneutatredeserterunique01topr_d.webp;;;;;;;;;;;;;
item_758;Oathbreaker Gauntlets;"Amongst the Kirab there is a common expression ""there is only the final oath"". The Kirab know how close they are to the edge, to becoming what they despise, scavengers without friend or family, consigned to the southern reaches of Hagga Basin. This Unique armor is a remnant of those who have forsaken their final oath - their oath to the Kirab themselves.";40;420;2;TRUE;FALSE;t_ui_iconclothneutatredeserterunique01glovesr_d.webp;;;;;;;;;;;;;
item_759;Oathbreaker Headwrap;"Amongst the Kirab there is a common expression ""there is only the final oath"". The Kirab know how close they are to the edge, to becoming what they despise, scavengers without friend or family, consigned to the southern reaches of Hagga Basin. This Unique armor is a remnant of those who have forsaken their final oath - their oath to the Kirab themselves.";40;420;2;TRUE;FALSE;t_ui_iconclothneutatredeserterunique01helmetr_d.webp;;;;;;;;;;;;;
item_757;Oathbreaker Pants;"Amongst the Kirab there is a common expression ""there is only the final oath"". The Kirab know how close they are to the edge, to becoming what they despise, scavengers without friend or family, consigned to the southern reaches of Hagga Basin. This Unique armor is a remnant of those who have forsaken their final oath - their oath to the Kirab themselves.";40;420;2;TRUE;FALSE;t_ui_iconclothneutatredeserterunique01bottomr_d.webp;;;;;;;;;;;;;
item_717;Power Gauntlets;These Unique gauntlets were developed to help fatigued miners keep going when their tools were running low. Containing a series of capacitors within them, they help to even out the power flow and increase efficiency. The Sandflies have co-opted these gauntlets for use in their own operations.;40;420;4;TRUE;FALSE;t_ui_iconclothheavyuniquepowerefficientgloves04r_d.webp;;;;;;;;;;;;;
item_720;Power Harness;This Unique heavy chest armor comes with additional power reserves to assist House forces in mining and suspensor usage.;40;420;6;TRUE;FALSE;t_ui_iconclothheavyuniquepowerincreasetop06r_d.webp;;;;;;;;;;;;;
item_766;Sentinel Boots;Though the Sandflies have long since broken ties with the Miner's Guild, they still maintain the gear and traditions of their former life. These Unique boots are modified duneman boots - built for long hours in the mines.;40;420;4;TRUE;FALSE;t_ui_iconclothneutatredeserterunique03bootsr_d.webp;;;;;;;;;;;;;
item_768;Sentinel Gauntlets;Though the Sandflies have long since broken ties with the Miner's Guild, they still maintain the gear and traditions of their former life. These Unique gauntlets are modified duneman gauntlets - built for long hours in the mines.;40;420;4;TRUE;FALSE;t_ui_iconclothneutatredeserterunique03glovesr_d.webp;;;;;;;;;;;;;
item_769;Sentinel Helmet;Though the Sandflies have long since broken ties with the Miner's Guild, they still maintain the gear and traditions of their former life. This Unique helmet is a modified duneman helmet - built for long hours in the mines.;40;420;4;TRUE;FALSE;t_ui_iconclothneutatredeserterunique03helmetr_d.webp;;;;;;;;;;;;;
item_770;Sentinel Jacket;Though the Sandflies have long since broken ties with the Miner's Guild, they still maintain the gear and traditions of their former life. This Unique jacket is a modified duneman jacket - built for long hours in the mines.;40;420;4;TRUE;FALSE;t_ui_iconclothneutatredeserterunique03topr_d.webp;;;;;;;;;;;;;
item_767;Sentinel Pants;Though the Sandflies have long since broken ties with the Miner's Guild, they still maintain the gear and traditions of their former life. These Unique pants are modified duneman pants - built for long hours in the mines.;40;420;4;TRUE;FALSE;t_ui_iconclothneutatredeserterunique03bottomr_d.webp;;;;;;;;;;;;;
item_716;Shock Gauntlets;These Unique gauntlets used to be attached to uncooperative slaves - shocking their palms as a punishment. One supervisor noticed that slaves equipped with the gauntlets needed to recharge their tools and power packs less frequently. The gauntlets were quickly modified to a low level current and given to all workers. Even slavers value efficiency.;40;420;3;TRUE;FALSE;t_ui_iconclothheavyuniquepowerefficientgloves03r_d.webp;;;;;;;;;;;;;
item_718;Station Gauntlets;These Unique gauntlets were developed for use on the power station at Mysa Tarill. After the incident with the sandworm, the station was abandoned and boxes of these gauntlets were left lying around to be scavenged by those brave or foolish enough to approach the worm.;40;420;5;TRUE;FALSE;t_ui_iconclothheavyuniquepowerefficientgloves05r_d.webp;;;;;;;;;;;;;
item_422;Adept Vulcan GAU-92;A light machine gun that sports a large capacity magazine and a high fire rate. Used for crowd control against multiple opponents.;80;860;5;FALSE;FALSE;t_ui_iconwpn2hatrelmg01_t5r_d.webp;;;;;;;;;;;;;
item_329;Extravagant Message;A favored weapon of the Smuggler, Esmar Tuek, this Unique Vulcan gun leaves a mess wherever it is fired. Tuek, it is said, is a man who likes to make sure that when he sends a message to his enemies, it is heard.;80;860;5;FALSE;FALSE;t_ui_iconwpnlmg_unique_rapidfire_05r_d.webp;;;;;;;;;;;;;
item_367;Glasser;A Unique item. Little known fact: Jared Garoti was a notorious pyromaniac in his early years and nearly burnt his ancestral home to the ground building one of his creations.;80;860;6;FALSE;FALSE;t_ui_iconwpnflamethrower_prototype_2r_d.webp;;;;;;;;;;;;;
item_423;House Vulcan GAU-92;A light machine gun that sports a large capacity magazine and a high fire rate. Used for crowd control against multiple opponents.;80;860;4;FALSE;FALSE;t_ui_iconwpn2hatrelmg01_t4r_d.webp;;;;;;;;;;;;;
item_295;Regis Missile Launcher;A launcher that shoots missiles.;80;860;6;FALSE;FALSE;t_ui_iconwpn2hfremrocketlauncher01r_d.webp;;;;;;;;;;;;;
item_421;Regis Vulcan GAU-92;A light machine gun that sports a large capacity magazine and a high fire rate. Used for crowd control against multiple opponents.;80;860;6;FALSE;FALSE;t_ui_iconwpn2hatrelmg01_t6r_d.webp;;;;;;;;;;;;;
item_368;Scorchbolt;A Unique item. Little known fact: Jared Garoti was a notorious pyromaniac in his early years and nearly burnt his ancestral home to the ground building one of his creations.;80;860;5;FALSE;FALSE;t_ui_iconwpnflamethrower_prototyper_d.webp;;;;;;;;;;;;;
item_328;Bashar's Command;This Unique machine gun is considered so effective at cowing the populace during wars, it is often placed on display in local population centers as a threat. However, the Sardaukar prefer not to carry such bulky weapons into conflict, and will only do so at a Bashar's Command.;80;860;6;TRUE;FALSE;t_ui_iconwpnlmg_unique_rapidfire_06r_d.webp;;;;;;;;;;;;;
item_330;Experimental Vulcan GAU-94;Developed in the warfare labs of House Thorvald, this Unique Vulcan gun uses new materials science to strip weight and replace it with capacity. Though highly sought after, these guns are experimental and banned from CHOAM export. How this arrived on Arrakis, is a mystery.;80;860;4;TRUE;FALSE;t_ui_iconwpnlmg_unique_rapidfire_04r_d.webp;;;;;;;;;;;;;
item_331;Plasma Cannon;Originally designed to fire a steady stream of blue orbs at hellish foes, this Unique plasma gun tears imps to shreds and rips Arch-viles and Cacodemons apart. Oh... I've just been informed this text is for DUNE not DOOM. Ignore me then.;80;860;6;TRUE;FALSE;t_ui_iconwpnlmg_unique_power_06r_d.webp;;;;;;;;;;;;;
item_293;The Ancient Way;When Holtzman shields became widely available, the use of artillery in warfare dramatically reduced. During the Battle of Arrakeen, the Baron Harkonnen brought them back, using heavy rockets to seal Atreides soldiers in caves, thus avoiding the problem of Holtzman shields entirely. Since then, these Unique missile launchers have become widely sought after by Fremen and Imperial troops alike.;80;860;6;TRUE;FALSE;t_ui_iconwpnrocketlauncher_unique_homing_06r_d.webp;;;;;;;;;;;;;
item_401;Arhun K-28 Lasgun;"When a lasgun contacted a hot shield in Carthag, it was a disaster. Thousands died in the ensuing nuclear blast and the city was leveled.

Due to the devastating loss of life and spice production capacity, all lasguns imported to Arrakis are now fitted with a safety mechanism that immediately shuts them off if they are targeting a Holtzman shield, including this Unique model.";80;860;5;TRUE;FALSE;t_ui_iconwpnchoamlg1r_d.webp;;;;;;;;;;;;;
item_400;Black Market K-28 Lasgun;"Though the Imperium has forbidden the import of lasguns without a safety mechanism, there are other alternatives for bringing a lasgun to Arrakis. The smugglers have access to an entire offworld arsenal of lasguns that do not include the safety mechanisms put in place by the Landsraad council.
Unfortunately, this Unique lasgun is not one of them. It's just a regular lasgun with the serial numbers filed off.";80;860;6;TRUE;FALSE;t_ui_iconwpnchoamlg2r_d.webp;;;;;;;;;;;;;
item_237;Shaitan's Tongue;"If there was one weapon the Sardaukar used to inspire fear in the Fremen, it was the flamethrower. In the narrow corridors of the sietch warrens, a single Sardaukar could become a firestorm of death and destruction. Perhaps worse, for the Fremen, the corpses could not be recovered for their water.

This Unique flamethrower has a higher gel capacity and more intense flame.";80;860;5;TRUE;FALSE;t_ui_iconwpnuniqueflamethrowerr_d.webp;;;;;;;;;;;;;
item_235;Vaporizer;"While artillery weapons and projectiles became deemphasized with the invention of the Holtzman shield, the humble flamethrower saw wider adoption in the military forces of the Imperium. Holtzman shields provide very little protection against being slowly cooked from the outside.

This Unique flamethrower has a higher gel capacity and more intense flame.";80;860;6;TRUE;FALSE;t_ui_iconwpnuniqueflamethrower_02r_d.webp;;;;;;;;;;;;;
item_412;Blood Extractor Mk2;Equip and use this to extract blood from dead bodies into a Blood Sack. Blood can be processed into water with a Blood Purifier in your base.;60;620;2;FALSE;FALSE;t_ui_icontool1hchoambloodextractor01r_d.webp;;;;;;;;;;;;;
item_411;Blood Extractor Mk4;Equip and use this to extract blood from dead bodies into a Blood Sack. Blood can be processed into water with a Blood Purifier in your base.;60;620;4;FALSE;FALSE;t_ui_icontool2hchoambloodextractor01r_d.webp;;;;;;;;;;;;;
item_410;Blood Extractor Mk6;Equip and use this to extract blood from dead bodies into a Blood Sack. Blood can be processed into water with a Blood Purifier in your base.;60;620;6;FALSE;FALSE;t_ui_icontool2hchoambloodextractortier6r_d.webp;;;;;;;;;;;;;
item_629;Cup of Water;Purchase to immediately refill your hydration meter by 100mL.;60;620;69;FALSE;FALSE;t_ui_iconconsumcupwaterr_d.webp;;;;;;;;;;;;;
